Name,Position,Height,Weight,BMI
Marlon_Byrd,Outfielder,1.8288,103.872568,31.057639352933027
Brad_Wilkerson,Outfielder,1.8288,93.439952,27.938313129712682
Sammy_Sosa,Outfielder,1.8288,99.79024,29.837033439498978
Kenny_Lofton,Outfielder,1.8288,81.64656,24.41211826868098
Frank_Catalanotto,Outfielder,1.8034,88.45044,27.196678475880265
Nelson_Cruz,Outfielder,1.905,79.3786,21.873257968738162
Robinson_Tejeda,Starting_Pitcher,1.905,85.275296,23.498128560701566
John_Rheinecker,Starting_Pitcher,1.8796,104.32616,29.529925385636016
Edinson_Volquez,Starting_Pitcher,1.8541999999999998,86.18248,25.067200444027463
A.J._Murray,Starting_Pitcher,1.905,90.7184,24.998009107129327
Brandon_McCarthy,Starting_Pitcher,2.0065999999999997,86.18248,21.404119718990927
Vicente_Padilla,Starting_Pitcher,1.8796,99.336648,28.117624606322988
Kevin_Millwood,Starting_Pitcher,1.9304,106.59412,28.604781240033397
John_Koronka,Starting_Pitcher,1.8541999999999998,81.64656,23.74787410486812
Frank_Francisco,Relief_Pitcher,1.8796,81.64656,23.11037638875862
Francisco_Cruceta,Relief_Pitcher,1.8796,81.64656,23.11037638875862
Akinori_Otsuka,Relief_Pitcher,1.8288,90.7184,27.12457585408998
Eric_Gagne,Relief_Pitcher,1.8796,106.140528,30.04348930538621
Ron_Mahay,Relief_Pitcher,1.8796,83.91452,23.75233128844636
Joaquin_Benoit,Relief_Pitcher,1.905,99.79024,27.49781001784226
Rick_Bauer,Relief_Pitcher,1.9811999999999999,101.151016,25.76995206587389
Josh_Rupe,Relief_Pitcher,1.8796,90.7184,25.67819598750958
Wes_Littleton,Relief_Pitcher,1.8796,95.25431999999999,26.962105786885058
C.J._Wilson,Relief_Pitcher,1.8796,90.7184,25.67819598750958
Scott_Feldman,Relief_Pitcher,1.9558,95.25431999999999,24.902089945856396
Gregg_Zaun,Catcher,1.778,86.18248,27.261859421678025
Jason_Phillips,Catcher,1.8541999999999998,80.28578399999999,23.35207620312032
Lyle_Overbay,First_Baseman,1.8796,102.965384,29.14475244582337
Russ_Adams,Second_Baseman,1.8541999999999998,81.64656,23.74787410486812
Aaron_Hill,Second_Baseman,1.8034,88.45044,27.196678475880265
Jason_Smith,Second_Baseman,1.905,90.264808,24.87301906159368
John_McDonald,Shortstop,1.8034,79.3786,24.407275555277163
Royce_Clayton,Shortstop,1.8288,83.91452,25.09023266503323
Troy_Glaus,Third_Baseman,1.9558,108.86207999999999,28.459531366693025
John_Hattig,Third_Baseman,1.8796,95.25431999999999,26.962105786885058
Reed_Johnson,Outfielder,1.778,81.64656,25.827024715273918
Alex_Rios,Outfielder,1.9558,87.996848,23.00478785474353
Vernon_Wells,Outfielder,1.8541999999999998,102.0582,29.684842631085154
Shaun_Marcum,Starting_Pitcher,1.8288,81.64656,24.41211826868098
Casey_Janssen,Starting_Pitcher,1.9304,92.98636,24.95310703917807
Gustavo_Chacin,Starting_Pitcher,1.8034,87.543256,26.917738183819953
A.J._Burnett,Starting_Pitcher,1.9304,104.32616,27.996168873224175
Roy_Halladay,Starting_Pitcher,1.9811999999999999,104.32616,26.578874328031368
John_Thomson,Starting_Pitcher,1.905,99.79024,27.49781001784226
Tomo_Ohka,Starting_Pitcher,1.8541999999999998,90.7184,26.386526783186806
B.J._Ryan,Relief_Pitcher,1.9811999999999999,112.944408,28.77452046817309
Scott_Downs,Relief_Pitcher,1.8796,86.18248,24.3942861881341
Brian_Tallet,Relief_Pitcher,2.0065999999999997,94.347136,23.43187842921112
Matt_Roney,Relief_Pitcher,1.905,111.13004,30.622561156233424
Tracy_Thorpe,Relief_Pitcher,1.9304,113.398,30.43061834046106
Jean_Machi,Relief_Pitcher,1.8288,72.57472,21.699660683271983
Brandon_League,Relief_Pitcher,1.905,87.089664,23.998088742844153
Dustin_McGowan,Relief_Pitcher,1.905,99.79024,27.49781001784226
Jason_Frasor,Relief_Pitcher,1.778,77.11064,24.392190008869814
Francisco_Rosario,Relief_Pitcher,1.8288,89.357624,26.71770721627863
Davis_Romero,Relief_Pitcher,1.778,70.30676,22.239937949263652
Jeremy_Accardo,Relief_Pitcher,1.8796,86.18248,24.3942861881341
Mike_Redmond,Catcher,1.8034,90.7184,27.894029206031043
Joe_Mauer,Catcher,1.9304,99.79024,26.77894413960573
Chris_Heintz,Catcher,1.8541999999999998,95.25431999999999,27.70585312234614
Justin_Morneau,First_Baseman,1.9304,103.418976,27.752723926500487
Luis_Castillo,Second_Baseman,1.8034,86.18248,26.499327745729488
Alexi_Casilla,Second_Baseman,1.7526,72.57472,23.627607851729042
Alejandro_Machado,Second_Baseman,1.8288,83.460928,24.95460978576278
Jason_Bartlett,Shortstop,1.8288,81.64656,24.41211826868098
Luis_Rodriguez,Third_Baseman,1.7526,81.64656,26.58105883319517
Jeff_Cirillo,Third_Baseman,1.8541999999999998,90.7184,26.386526783186806
Nick_Punto,Third_Baseman,1.7526,79.83219199999999,25.990368636901945
Jason_Tyner,Outfielder,1.8541999999999998,72.57472,21.109221426549443
Michael_Cuddyer,Outfielder,1.8796,100.697424,28.502797546135632
Torii_Hunter,Outfielder,1.8796,95.707912,27.090496766822604
Lew_Ford,Outfielder,1.8288,88.45044,26.44646145773773
Jason_Kubel,Outfielder,1.8034,90.7184,27.894029206031043
Ramon_Ortiz,Starting_Pitcher,1.8288,79.3786,23.734003872328735
Johan_Santana,Starting_Pitcher,1.8288,93.439952,27.938313129712682
Carlos_Silva,Starting_Pitcher,1.9304,108.86207999999999,29.213393606842615
Matt_Garza,Starting_Pitcher,1.9304,83.91452,22.518657571941183
Boof_Bonser,Starting_Pitcher,1.9304,117.93392,31.647843074079503
Francisco_Liriano,Starting_Pitcher,1.8796,83.91452,23.75233128844636
Scott_Baker,Starting_Pitcher,1.9304,100.243832,26.900666612967576
Pat_Neshek,Relief_Pitcher,1.905,92.98636,25.62295933480756
Glen_Perkins,Relief_Pitcher,1.8034,90.7184,27.894029206031043
Julio_DePaula,Relief_Pitcher,1.8288,77.11064,23.055889475976485
Juan_Rincon,Relief_Pitcher,1.8034,91.171992,28.0334993520612
Jesse_Crain,Relief_Pitcher,1.8541999999999998,92.98636,27.046189952766476
Matt_Guerrier,Relief_Pitcher,1.905,83.91452,23.123158424094626
Joe_Nathan,Relief_Pitcher,1.9304,92.98636,24.95310703917807
Dennys_Reyes,Relief_Pitcher,1.905,111.13004,30.622561156233424
Brayan_Pe?a,Catcher,1.8034,99.79024,30.683432126634145
Brian_McCann,Catcher,1.905,95.25431999999999,26.24790956248579
Craig_Wilson,First_Baseman,1.8796,99.79024,28.246015586260537
Chris_Woodward,Second_Baseman,1.8288,83.91452,25.09023266503323
Pete_Orr,Second_Baseman,1.8541999999999998,79.3786,23.088210935288455
Martin_Prado,Second_Baseman,1.8541999999999998,77.11064,22.428547765708785
Tony_Pe?a,Shortstop,1.8541999999999998,81.64656,23.74787410486812
Edgar_Renteria,Shortstop,1.8541999999999998,90.7184,26.386526783186806
Chipper_Jones,Third_Baseman,1.9304,95.25431999999999,25.561719405987287
Willy_Aybar,Third_Baseman,1.8288,79.3786,23.734003872328735
Jeff_Francoeur,Outfielder,1.9304,99.79024,26.77894413960573
Matt_Diaz,Outfielder,1.8541999999999998,93.439952,27.17812258668241
Kelly_Johnson,Outfielder,1.8541999999999998,81.64656,23.74787410486812
Andruw_Jones,Outfielder,1.8541999999999998,95.25431999999999,27.70585312234614
Ryan_Langerhans,Outfielder,1.905,88.45044,24.373058879451094
Scott_Thorman,Outfielder,1.905,90.7184,24.998009107129327
T.J._Bohn,Outfielder,1.9558,90.7184,23.716276138910857
Tim_Hudson,Starting_Pitcher,1.8541999999999998,74.389088,21.63695196221318
Jonathan_Johnson,Starting_Pitcher,1.8288,81.64656,24.41211826868098
John_Smoltz,Starting_Pitcher,1.905,99.79024,27.49781001784226
Mike_Hampton,Starting_Pitcher,1.778,88.45044,27.979276774880077
Kyle_Davies,Starting_Pitcher,1.8796,92.98636,26.32015088719732
Chuck_James,Starting_Pitcher,1.8288,77.11064,23.055889475976485
Phil_Stockman,Relief_Pitcher,2.032,108.86207999999999,26.365087730175457
Macay_McBride,Relief_Pitcher,1.8034,95.25431999999999,29.28873066633259
Joey_Devine,Relief_Pitcher,1.8034,88.45044,27.196678475880265
Peter_Moylan,Relief_Pitcher,1.8796,90.7184,25.67819598750958
Mike_Gonzalez,Relief_Pitcher,1.8796,92.98636,26.32015088719732
Lance_Cormier,Relief_Pitcher,1.8541999999999998,87.089664,25.33106571185933
Blaine_Boyer,Relief_Pitcher,1.905,86.18248,23.74810865177286
Manny_Acosta,Relief_Pitcher,1.9304,77.11064,20.69282047151352
Bob_Wickman,Relief_Pitcher,1.8541999999999998,108.86207999999999,31.663832139824162
Tanyon_Sturtze,Relief_Pitcher,1.9558,90.7184,23.716276138910857
Oscar_Villarreal,Relief_Pitcher,1.8288,92.98636,27.802690250442232
Rafael_Soriano,Relief_Pitcher,1.8541999999999998,79.3786,23.088210935288455
Chad_Paronto,Relief_Pitcher,1.9558,113.398,29.645345173638567
Tyler_Yates,Relief_Pitcher,1.9304,99.79024,26.77894413960573
Henry_Blanco,Catcher,1.8034,101.604608,31.241312710754766
Michael_Barrett,Catcher,1.905,95.25431999999999,26.24790956248579
Geovany_Soto,Catcher,1.8541999999999998,88.45044,25.726863613607133
Scott_Moore,First_Baseman,1.8796,81.64656,23.11037638875862
Derrek_Lee,First_Baseman,1.9558,111.13004,29.052438270165794
Ryan_Theriot,Second_Baseman,1.8034,79.3786,24.407275555277163
Ronny_Cedeno,Shortstop,1.8288,81.64656,24.41211826868098
Aramis_Ramirez,Third_Baseman,1.8541999999999998,97.52228,28.365516291925815
Cesar_Izturis,Third_Baseman,1.7526,79.3786,25.842696087828642
Alfonso_Soriano,Outfielder,1.8541999999999998,81.64656,23.74787410486812
Jacque_Jones,Outfielder,1.778,88.45044,27.979276774880077
Daryle_Ward,Outfielder,1.8796,104.32616,29.529925385636016
Cliff_Floyd,Outfielder,1.9304,104.32616,27.996168873224175
Mark_DeRosa,Outfielder,1.8541999999999998,92.98636,27.046189952766476
Matt_Murton,Outfielder,1.8541999999999998,97.52228,28.365516291925815
Buck_Coats,Outfielder,1.905,88.45044,24.373058879451094
Angel_Pagan,Outfielder,1.8541999999999998,81.64656,23.74787410486812
Sean_Marshall,Starting_Pitcher,2.0065999999999997,92.98636,23.093918644174423
Carlos_Marmol,Starting_Pitcher,1.8796,81.64656,23.11037638875862
Ryan_O'Malley,Starting_Pitcher,1.8541999999999998,86.18248,25.067200444027463
Juan_Mateo,Starting_Pitcher,1.8796,81.64656,23.11037638875862
Rich_Hill,Starting_Pitcher,1.9558,86.18248,22.53046233196531
Angel_Guzman,Starting_Pitcher,1.905,86.18248,23.74810865177286
Wade_Miller,Starting_Pitcher,1.8796,99.79024,28.246015586260537
Jason_Marquis,Starting_Pitcher,1.8541999999999998,95.25431999999999,27.70585312234614
Carlos_Zambrano,Starting_Pitcher,1.9558,115.66596,30.23825207711134
Ted_Lilly,Starting_Pitcher,1.8541999999999998,86.18248,25.067200444027463
Mark_Prior,Starting_Pitcher,1.9558,104.32616,27.273717559747485
Neal_Cotts,Relief_Pitcher,1.8796,90.7184,25.67819598750958
Will_Ohman,Relief_Pitcher,1.8796,92.98636,26.32015088719732
Scott_Eyre,Relief_Pitcher,1.8541999999999998,95.25431999999999,27.70585312234614
Kerry_Wood,Relief_Pitcher,1.9558,102.0582,26.680810656274712
Ryan_Dempster,Relief_Pitcher,1.8796,97.52228,27.604060686572797
Bob_Howry,Relief_Pitcher,1.9558,99.79024,26.08790375280194
Mike_Wuertz,Relief_Pitcher,1.905,92.98636,25.62295933480756
Roberto_Novoa,Relief_Pitcher,1.9558,90.7184,23.716276138910857
Chris_Snyder,Catcher,1.905,99.79024,27.49781001784226
Miguel_Montero,Catcher,1.8034,89.357624,27.475618767940574
Conor_Jackson,First_Baseman,1.8796,102.0582,28.887970485948276
Robby_Hammock,First_Baseman,1.778,84.821704,26.831409009756793
Tony_Clark,First_Baseman,2.0065999999999997,111.13004,27.600049111330403
Orlando_Hudson,Second_Baseman,1.8288,83.91452,25.09023266503323
Stephen_Drew,Shortstop,1.8288,83.91452,25.09023266503323
Alberto_Callaspo,Shortstop,1.778,79.3786,25.109607362071866
Chad_Tracy,Third_Baseman,1.8796,90.7184,25.67819598750958
Chris_Young,Outfielder,1.8796,81.64656,23.11037638875862
Scott_Hairston,Outfielder,1.8288,85.275296,25.49710130284458
Carlos_Quentin,Outfielder,1.8541999999999998,102.0582,29.684842631085154
Jeff_DaVanon,Outfielder,1.8288,90.7184,27.12457585408998
Eric_Byrnes,Outfielder,1.8796,95.25431999999999,26.962105786885058
Livan_Hernandez,Starting_Pitcher,1.8796,111.13004,31.455790084699235
Doug_Davis,Starting_Pitcher,1.9304,96.615096,25.92688682607282
Randy_Johnson,Starting_Pitcher,2.0827999999999998,104.779752,24.15361993127318
Juan_Cruz,Starting_Pitcher,1.8796,74.84268,21.1845116896954
Brandon_Webb,Starting_Pitcher,1.8796,103.418976,29.27314342576092
Enrique_Gonzalez,Starting_Pitcher,1.778,95.25431999999999,30.131528834486236
Dana_Eveland,Starting_Pitcher,1.8541999999999998,113.398,32.983158478983505
Brandon_Medders,Relief_Pitcher,1.8541999999999998,86.636072,25.199133077943397
Tony_Pe?a,Relief_Pitcher,1.8796,86.18248,24.3942861881341
Doug_Slaten,Relief_Pitcher,1.9558,90.7184,23.716276138910857
Edgar_Gonzalez,Relief_Pitcher,1.8288,97.52228,29.158919043146728
Jose_Valverde,Relief_Pitcher,1.9304,115.212368,30.917508233908435
Jorge_Julio,Relief_Pitcher,1.8541999999999998,105.233344,30.608371068496695
Brandon_Lyon,Relief_Pitcher,1.8541999999999998,81.64656,23.74787410486812
Miguel_Olivo,Catcher,1.8288,97.52228,29.158919043146728
Matt_Treanor,Catcher,1.8796,99.79024,28.246015586260537
Mike_Jacobs,First_Baseman,1.8796,81.64656,23.11037638875862
Dan_Uggla,Second_Baseman,1.8034,90.7184,27.894029206031043
Robert_Andino,Shortstop,1.8288,77.11064,23.055889475976485
Hanley_Ramirez,Shortstop,1.905,88.45044,24.373058879451094
Miguel_Cabrera,Third_Baseman,1.8796,95.25431999999999,26.962105786885058
Aaron_Boone,Third_Baseman,1.8796,90.7184,25.67819598750958
Joe_Borchard,Outfielder,1.9558,99.79024,26.08790375280194
Alfredo_Amezaga,Outfielder,1.778,74.84268,23.67477265566776
Cody_Ross,Outfielder,1.8034,81.64656,25.104626285427933
Josh_Willingham,Outfielder,1.8541999999999998,90.7184,26.386526783186806
Jeremy_Hermida,Outfielder,1.9304,90.7184,24.34449467236885
Eric_Reed,Outfielder,1.8034,77.11064,23.709924825126386
Reggi_Abercrombie,Outfielder,1.905,101.604608,27.997770199984846
Ricky_Nolasco,Starting_Pitcher,1.8796,99.79024,28.246015586260537
Anibal_Sanchez,Starting_Pitcher,1.8288,81.64656,24.41211826868098
Scott_Olsen,Starting_Pitcher,1.9304,89.811216,24.101049725645158
Josh_Johnson,Starting_Pitcher,2.0065999999999997,108.86207999999999,27.036782802935907
Dontrelle_Willis,Starting_Pitcher,1.9304,108.408488,29.091671133480773
Logan_Kensing,Relief_Pitcher,1.8541999999999998,83.91452,24.407537274447794
Sergio_Mitre,Relief_Pitcher,1.9304,95.25431999999999,25.561719405987287
Kevin_Gregg,Relief_Pitcher,1.9811999999999999,99.79024,25.42327109637783
Travis_Bowyer,Relief_Pitcher,1.905,90.7184,24.998009107129327
Renyel_Pinto,Relief_Pitcher,1.9304,88.45044,23.735882305559628
Randy_Messenger,Relief_Pitcher,1.8288,99.79024,29.837033439498978
Yusmeiro_Petit,Relief_Pitcher,1.8288,104.32616,31.193262232203477
Carlos_Martinez,Relief_Pitcher,1.8541999999999998,77.11064,22.428547765708785
Taylor_Tankersley,Relief_Pitcher,1.8541999999999998,99.79024,29.025179461505484
Henry_Owens,Relief_Pitcher,1.905,104.32616,28.747710473198726
Jose_Garcia,Relief_Pitcher,1.8034,74.84268,23.01257409497561
Matt_Lindstrom,Relief_Pitcher,1.9304,92.98636,24.95310703917807
Javier_Valentin,Catcher,1.778,87.089664,27.548826362958845
Chad_Moeller,Catcher,1.905,95.25431999999999,26.24790956248579
David_Ross,Catcher,1.8796,92.98636,26.32015088719732
Joey_Votto,First_Baseman,1.905,90.7184,24.998009107129327
Scott_Hatteberg,First_Baseman,1.8541999999999998,95.25431999999999,27.70585312234614
Brandon_Phillips,Second_Baseman,1.8034,83.91452,25.80197701557871
Juan_Castro,Shortstop,1.8034,88.45044,27.196678475880265
Alex_Gonzalez,Shortstop,1.8288,91.625584,27.395821612630883
Mark_Bellhorn,Third_Baseman,1.8541999999999998,92.98636,27.046189952766476
Edwin_Encarnacion,Third_Baseman,1.8541999999999998,88.45044,25.726863613607133
Jeff_Keppinger,Third_Baseman,1.8288,81.64656,24.41211826868098
Norris_Hopper,Outfielder,1.7526,90.7184,29.534509814661302
Chris_Denorfia,Outfielder,1.8541999999999998,83.91452,24.407537274447794
Adam_Dunn,Outfielder,1.9811999999999999,108.86207999999999,27.734477559684905
Bubba_Crosby,Outfielder,1.8034,83.91452,25.80197701557871
Jeff_Conine,Outfielder,1.8541999999999998,99.79024,29.025179461505484
Ken_Griffey_Jr.,Outfielder,1.905,92.98636,25.62295933480756
Josh_Hamilton,Outfielder,1.9304,92.98636,24.95310703917807
Ryan_Freel,Outfielder,1.778,81.64656,25.827024715273918
Kyle_Lohse,Starting_Pitcher,1.8796,91.171992,25.806586967447128
Bronson_Arroyo,Starting_Pitcher,1.9558,86.18248,22.53046233196531
Eric_Milton,Starting_Pitcher,1.905,94.347136,25.9979294714145
Aaron_Harang,Starting_Pitcher,2.0065999999999997,108.86207999999999,27.036782802935907
Elizardo_Ramirez,Starting_Pitcher,1.8288,81.64656,24.41211826868098
Todd_Coffey,Relief_Pitcher,1.9558,104.32616,27.273717559747485
Brian_Shackelford,Relief_Pitcher,1.8541999999999998,88.45044,25.726863613607133
Bill_Bray,Relief_Pitcher,1.905,97.52228,26.872859790164025
Bobby_Livingston,Relief_Pitcher,1.905,86.18248,23.74810865177286
Matt_Belisle,Relief_Pitcher,1.905,88.45044,24.373058879451094
Gary_Majewski,Relief_Pitcher,1.8541999999999998,97.52228,28.365516291925815
Mike_Stanton,Relief_Pitcher,1.8541999999999998,97.52228,28.365516291925815
Brad_Salmon,Relief_Pitcher,1.9304,99.79024,26.77894413960573
Jared_Burton,Relief_Pitcher,1.9558,99.79024,26.08790375280194
David_Weathers,Relief_Pitcher,1.905,104.32616,28.747710473198726
Rheal_Cormier,Relief_Pitcher,1.778,88.45044,27.979276774880077
Yorvit_Torrealba,Catcher,1.8034,86.18248,26.499327745729488
Chris_Iannetta,Catcher,1.8034,88.45044,27.196678475880265
Alvin_Colina,Catcher,1.905,94.80072799999999,26.122919516950144
Todd_Helton,First_Baseman,1.8796,92.532768,26.191759907259772
Jamey_Carroll,Second_Baseman,1.7526,77.11064,25.10433334246211
Kaz_Matsui,Second_Baseman,1.778,83.91452,26.54444206847597
Troy_Tulowitzki,Shortstop,1.905,92.98636,25.62295933480756
Clint_Barmes,Shortstop,1.8288,79.3786,23.734003872328735
Garrett_Atkins,Third_Baseman,1.905,95.25431999999999,26.24790956248579
Ryan_Spilborghs,Outfielder,1.8541999999999998,86.18248,25.067200444027463
Cory_Sullivan,Outfielder,1.8288,81.64656,24.41211826868098
Jeff_Salazar,Outfielder,1.8288,81.64656,24.41211826868098
Willy_Taveras,Outfielder,1.8288,72.57472,21.699660683271983
Matt_Holliday,Outfielder,1.9304,106.59412,28.604781240033397
Brad_Hawpe,Outfielder,1.905,90.7184,24.998009107129327
Jeff_Baker,Outfielder,1.8796,95.25431999999999,26.962105786885058
Byung-Hyun_Kim,Starting_Pitcher,1.7526,81.64656,26.58105883319517
Rodrigo_Lopez,Starting_Pitcher,1.8541999999999998,86.18248,25.067200444027463
Brian_Lawrence,Starting_Pitcher,1.8288,89.357624,26.71770721627863
Josh_Fogg,Starting_Pitcher,1.8288,92.079176,27.531444491901333
Aaron_Cook,Starting_Pitcher,1.905,92.98636,25.62295933480756
Denny_Bautista,Starting_Pitcher,1.9558,77.11064,20.158834718074228
Ubaldo_Jimenez,Starting_Pitcher,1.9304,90.7184,24.34449467236885
Jason_Hirsh,Starting_Pitcher,2.032,113.398,27.4636330522661
Jeff_Francis,Starting_Pitcher,1.9558,90.7184,23.716276138910857
Taylor_Buchholz,Starting_Pitcher,1.9304,99.79024,26.77894413960573
Ryan_Speier,Relief_Pitcher,2.0065999999999997,90.7184,22.530652335779923
Ramon_Ramirez,Relief_Pitcher,1.8034,86.18248,26.499327745729488
Manny_Corpas,Relief_Pitcher,1.905,77.11064,21.24830774105993
Juan_Morillo,Relief_Pitcher,1.8541999999999998,86.18248,25.067200444027463
Brian_Fuentes,Relief_Pitcher,1.9304,99.79024,26.77894413960573
LaTroy_Hawkins,Relief_Pitcher,1.9558,97.52228,25.49499684932917
Tom_Martin,Relief_Pitcher,1.8541999999999998,93.439952,27.17812258668241
Jeremy_Affeldt,Relief_Pitcher,1.9304,97.52228,26.17033177279651
Paul_Lo_Duca,Catcher,1.778,83.91452,26.54444206847597
Ramon_Castro,Catcher,1.905,106.59412,29.37266070087696
Julio_Franco,First_Baseman,1.8541999999999998,85.275296,24.803335176195596
Carlos_Delgado,First_Baseman,1.905,104.32616,28.747710473198726
Jose_Valentin,Second_Baseman,1.778,88.45044,27.979276774880077
Anderson_Hernandez,Second_Baseman,1.7526,76.203456,24.808988244315493
Damion_Easley,Shortstop,1.8034,86.18248,26.499327745729488
Jose_Reyes,Shortstop,1.8288,72.57472,21.699660683271983
David_Wright,Third_Baseman,1.8288,90.7184,27.12457585408998
Ben_Johnson,Outfielder,1.8541999999999998,90.7184,26.386526783186806
Endy_Chavez,Outfielder,1.778,85.728888,27.118375951037613
David_Newhan,Outfielder,1.778,81.64656,25.827024715273918
Carlos_Beltran,Outfielder,1.8541999999999998,86.18248,25.067200444027463
Shawn_Green,Outfielder,1.9304,90.7184,24.34449467236885
Moises_Alou,Outfielder,1.905,99.79024,27.49781001784226
Lastings_Milledge,Outfielder,1.8288,84.821704,25.36147842357413
Alay_Soler,Starting_Pitcher,1.8541999999999998,108.86207999999999,31.663832139824162
Mike_Pelfrey,Starting_Pitcher,2.0065999999999997,86.18248,21.404119718990927
Pedro_Martinez,Starting_Pitcher,1.8034,81.64656,25.104626285427933
Tom_Glavine,Starting_Pitcher,1.8288,83.91452,25.09023266503323
Chan_Ho_Park,Starting_Pitcher,1.8796,95.25431999999999,26.962105786885058
Orlando_Hernandez,Starting_Pitcher,1.8796,99.79024,28.246015586260537
Dave_Williams,Starting_Pitcher,1.8796,99.336648,28.117624606322988
Oliver_Perez,Starting_Pitcher,1.8288,86.18248,25.76834706138548
John_Maine,Starting_Pitcher,1.9304,87.543256,23.49243735883594
Marcos_Carvajal,Relief_Pitcher,1.9304,79.3786,21.301432838322743
Ambiorix_Burgos,Relief_Pitcher,1.8288,81.64656,24.41211826868098
Jason_Vargas,Relief_Pitcher,1.8288,97.52228,29.158919043146728
Jon_Adkins,Relief_Pitcher,1.8034,95.25431999999999,29.28873066633259
Juan_Padilla,Relief_Pitcher,1.8288,90.7184,27.12457585408998
Duaner_Sanchez,Relief_Pitcher,1.8288,86.18248,25.76834706138548
Pedro_Feliciano,Relief_Pitcher,1.778,83.91452,26.54444206847597
Aaron_Heilman,Relief_Pitcher,1.9558,99.79024,26.08790375280194
Jorge_Sosa,Relief_Pitcher,1.8796,77.11064,21.826466589383145
Scott_Schoeneweis,Relief_Pitcher,1.8288,88.45044,26.44646145773773
Guillermo_Mota,Relief_Pitcher,1.9304,92.98636,24.95310703917807
Billy_Wagner,Relief_Pitcher,1.8034,88.45044,27.196678475880265
Philip_Humber,Relief_Pitcher,1.9304,95.25431999999999,25.561719405987287
Brad_Ausmus,Catcher,1.8034,86.18248,26.499327745729488
Humberto_Quintero,Catcher,1.8541999999999998,86.18248,25.067200444027463
Hector_Gimenez,Catcher,1.778,81.64656,25.827024715273918
Lance_Berkman,First_Baseman,1.8541999999999998,99.79024,29.025179461505484
Mike_Lamb,First_Baseman,1.8541999999999998,86.18248,25.067200444027463
Mark_Loretta,Second_Baseman,1.8288,84.368112,25.22585554430368
Craig_Biggio,Second_Baseman,1.8034,83.91452,25.80197701557871
Brooks_Conrad,Second_Baseman,1.8034,86.18248,26.499327745729488
Chris_Burke,Second_Baseman,1.8034,81.64656,25.104626285427933
Eric_Bruntlett,Second_Baseman,1.8288,86.18248,25.76834706138548
Adam_Everett,Shortstop,1.8288,77.11064,23.055889475976485
Morgan_Ensberg,Third_Baseman,1.8796,95.25431999999999,26.962105786885058
Carlos_Lee,Outfielder,1.8796,108.86207999999999,30.81383518501149
Jason_Lane,Outfielder,1.8796,99.79024,28.246015586260537
Orlando_Palmeiro,Outfielder,1.8034,81.64656,25.104626285427933
Luke_Scott,Outfielder,1.8288,95.25431999999999,28.48080464679448
Charlton_Jimerson,Outfielder,1.905,95.25431999999999,26.24790956248579
Fernando_Nieve,Starting_Pitcher,1.8288,88.45044,26.44646145773773
Wandy_Rodriguez,Starting_Pitcher,1.8034,72.57472,22.31522336482483
Brandon_Backe,Starting_Pitcher,1.8288,81.64656,24.41211826868098
Matt_Albers,Starting_Pitcher,1.8288,92.98636,27.802690250442232
Woody_Williams,Starting_Pitcher,1.8288,90.7184,27.12457585408998
Roy_Oswalt,Starting_Pitcher,1.8288,83.91452,25.09023266503323
Jason_Jennings,Starting_Pitcher,1.8796,111.13004,31.455790084699235
Miguel_Asencio,Relief_Pitcher,1.8796,86.18248,24.3942861881341
Brad_Lidge,Relief_Pitcher,1.9558,95.25431999999999,24.902089945856396
Trever_Miller,Relief_Pitcher,1.905,90.7184,24.998009107129327
David_Borkowski,Relief_Pitcher,1.8541999999999998,90.7184,26.386526783186806
Dan_Wheeler,Relief_Pitcher,1.905,100.697424,27.747790108913552
Paul_Estrada,Relief_Pitcher,1.8541999999999998,97.52228,28.365516291925815
Lincoln_Holdzkom,Relief_Pitcher,1.9304,108.86207999999999,29.213393606842615
Chris_Sampson,Relief_Pitcher,1.8288,77.11064,23.055889475976485
Chad_Qualls,Relief_Pitcher,1.9558,99.79024,26.08790375280194
Ezequiel_Astacio,Relief_Pitcher,1.905,70.760352,19.498447103560874
Mike_Lieberthal,Catcher,1.8288,86.18248,25.76834706138548
Russell_Martin,Catcher,1.8034,91.625584,28.17296949809135
Olmedo_Saenz,First_Baseman,1.8034,100.243832,30.8229022726643
James_Loney,First_Baseman,1.905,90.7184,24.998009107129327
Nomar_Garciaparra,First_Baseman,1.8288,86.18248,25.76834706138548
Jeff_Kent,Second_Baseman,1.8541999999999998,95.25431999999999,27.70585312234614
Ramon_Martinez,Second_Baseman,1.8541999999999998,86.18248,25.067200444027463
Marlon_Anderson,Second_Baseman,1.8034,90.7184,27.894029206031043
Rafael_Furcal,Shortstop,1.778,74.84268,23.67477265566776
Wilson_Betemit,Third_Baseman,1.905,86.18248,23.74810865177286
Andy_LaRoche,Third_Baseman,1.8034,83.91452,25.80197701557871
Matt_Kemp,Outfielder,1.9304,104.32616,27.996168873224175
Andre_Ethier,Outfielder,1.8541999999999998,94.347136,27.441987854514277
Delwyn_Young,Outfielder,1.7271999999999998,94.80072799999999,31.777989248020024
Jason_Repko,Outfielder,1.8034,79.3786,24.407275555277163
Juan_Pierre,Outfielder,1.8288,81.64656,24.41211826868098
Luis_Gonzalez,Outfielder,1.8796,90.7184,25.67819598750958
Jason_Schmidt,Starting_Pitcher,1.9558,92.98636,24.309183042383626
